college_code,college_name,location,branch_code,branch_name,category,cutoff
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,GM,2058
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,GMK,4024
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,GMR,3724
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,SCG,12818
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,SCK,16694
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,SCR,18496
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,STG,7656
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,STR,9543
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,1G,9076
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,1K,18177
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,1R,25952
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2AG,9108
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2AR,11808
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2BG,13944
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2BR,17724
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3AG,7017
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3AR,9904
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3BG,7916
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3BK,11650
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3BR,8474
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,GM,6445
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,GMK,11434
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,GMR,8422
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,SCG,25926
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,SCR,28799
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,STG,13006
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,1G,20763
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,2AG,19186
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,2AR,29895
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,2BG,19148
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,2BK,89944
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,3AG,18313
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,3AK,29031
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,3BG,19503
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,3BR,24027
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,GM,15762
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,GMK,24751
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,GMR,23890
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,SCG,30139
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,SCR,49077
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,STG,20150
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,1G,6930
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,2AG,4650
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,2AR,6566
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,2BG,5915
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,3AG,3475
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,3BG,3910
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GM,3338
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GMK,4304
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GMR,5381
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,SCG,22794
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,SCR,25807
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,STG,11788
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,STK,17615
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,STR,14699
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,1G,53611
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,1R,71290
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AG,61772
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AK,75146
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AR,85050
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2BG,76792
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2BR,80818
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3AG,44728
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3AR,54455
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BG,42357
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BK,70737
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BR,55987
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GM,36973
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GMK,43545
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GMR,51333
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCG,68564
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCK,73953
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCR,81190
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,STG,57078
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,1G,71827
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,1R,84910
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2AG,68468
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2AR,80975
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2BG,54928
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3AG,53856
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3BG,62537
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3BR,64927
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GM,53522
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GMK,68577
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GMR,60337
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,SCG,63987
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,SCK,78906
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,SCR,65673
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,STG,60094
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,1G,16045
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2AG,14859
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2AK,19828
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2AR,15002
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2BG,16262
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2BR,17918
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3AG,11576
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3AR,13481
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3BG,11317
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GM,11283
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GMK,12449
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GMR,13063
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,SCG,23464
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,SCR,23646
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,STG,17002
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,1G,26968
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2AG,25558
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2AK,28887
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2AR,29493
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2BG,36235
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,3AG,21775
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,3BG,23932
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GM,20560
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GMK,20941
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GMR,25429
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,SCG,37553
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,SCK,39432
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,SCR,47975
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,STG,28759
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,STR,36186
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,2AG,79029
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,2AR,105055
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,3BG,74427
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GM,62120
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GMK,82218
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GMR,72567
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,SCG,75535
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,STG,66451
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,1G,116908
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,2AG,87574
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,2AR,111754
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,2BG,91467
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,3AG,65622
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,3BG,65640
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,3BK,130406
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,GM,63876
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,GMR,79796
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,SCG,97404
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,SCR,98570
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,1G,27146
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,1R,124154
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2AG,34695
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2AK,75241
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2AR,54053
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2BG,25712
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3AG,24199
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3BG,35799
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3BR,47986
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GM,22462
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GMK,29060
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GMR,38065
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,SCG,40815
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,SCK,43362
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,SCR,42321
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,STG,25239
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,1G,3676
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2AG,3483
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2AR,7022
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2BG,6382
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3AG,1897
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3AR,6101
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3BG,1988
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3BK,9275
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GM,1468
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GMK,6222
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GMR,5173
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,SCG,18055
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,SCR,22025
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,STG,6968
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,1G,14659
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2AG,13473
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2AR,21306
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2BG,21037
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3AG,7290
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3AR,19424
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3BG,8846
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3BK,23192
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3BR,15028
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GM,6286
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GMK,21856
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GMR,14129
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,SCG,27863
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,SCR,51005
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,STG,18782
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,1G,64261
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2AG,48364
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2AR,88525
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2BG,34923
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3AG,28561
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3AR,80064
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3BG,40346
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GM,27812
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GMK,83229
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GMR,72705
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,SCG,75373
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,SCR,153992
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,STG,88016
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,1G,12942
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,1R,46988
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2AG,22770
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2AR,55846
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2BG,15149
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2BK,175764
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2BR,162283
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,3AG,18683
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,3BG,15993
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GM,10878
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GMK,34809
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GMR,29546
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,SCG,61340
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,SCR,94576
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,STG,36374
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,1G,84006
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2AG,80122
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2AK,94454
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2AR,106390
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2BG,109359
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3AG,64616
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3BG,69826
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3BR,86155
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GM,57665
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GMK,73826
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GMR,75449
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCG,76117
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCK,79807
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCR,98782
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,STG,67359
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,1G,9844
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,1R,19454
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2AG,9319
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2AR,12690
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2BG,10769
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3AG,7363
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3BG,7784
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3BK,13456
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3BR,8400
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GM,7120
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GMK,12020
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GMR,8070
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,SCG,20577
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,SCR,25568
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,STG,11398
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,1G,18357
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,1R,29503
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AG,20308
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AK,27239
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AR,22456
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2BG,28202
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2BR,29303
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3AG,17652
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3BG,16731
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3BR,20998
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,GM,15786
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,GMK,26200
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,GMR,19575
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,SCG,39285
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,SCK,45925
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,SCR,50410
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,STG,24415
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,1G,40008
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,2AG,32767
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,2AK,41855
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,2AR,45186
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,2BG,28920
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,2BR,112013
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,3AG,30567
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,3AR,45607
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,3BG,28199
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,GM,26709
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,GMK,26836
