college_code,college_name,location,branch_code,branch_name,category,cutoff
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,2BG,11837
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,2BK,30724
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,3AG,6958
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,3AR,9527
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,3BG,6907
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GM,6756
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GMK,9396
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GMR,8256
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,SCG,29554
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,SCR,35459
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,STG,35462
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,STR,36505
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,1G,79483
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,1R,94481
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AG,75384
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AK,76913
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AR,78869
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2BG,80349
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2BR,181018
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3AG,57794
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3AR,74163
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BG,64991
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BK,98456
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BR,80617
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GM,50158
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GMK,67513
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GMR,71426
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCG,123898
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCK,178741
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCR,192762
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,STG,117800
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,STK,165824
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,STR,146107
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,1G,137990
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2AG,139499
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2AK,171687
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2AR,155926
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2BG,132292
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3AG,121110
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3BG,131474
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3BR,148854
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GM,113709
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GMK,120451
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GMR,129080
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,SCG,152109
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,SCK,172977
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,SCR,163686
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,STG,159676
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,STR,202164
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,1G,26747
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,1R,32544
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2AG,26171
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2AR,31083
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2BG,30184
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2BR,39782
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3AG,20456
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3AR,23951
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3BG,23725
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3BK,26085
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GM,18691
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GMK,21675
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GMR,23297
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,SCG,46373
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,SCR,53473
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,STG,46082
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,1G,40374
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2AG,42944
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2AR,43465
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2BG,53552
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,3AG,40170
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,3BG,36749
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,3BR,42149
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GM,35440
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GMK,38497
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GMR,38469
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,SCG,81197
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,SCR,115444
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,STG,79928
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,STK,127055
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,STR,80136
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,1G,168689
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,2AG,172276
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,2AR,208471
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,3BG,174220
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GM,149116
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GMK,164811
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GMR,162370
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,SCG,194350
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,STG,273387
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,1G,210893
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,2AG,203411
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,2AK,207453
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,2AR,218194
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,2BG,268312
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,3AG,191217
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,3BG,199427
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,GM,186669
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,GMK,191875
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,GMR,206529
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,SCG,255842
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,SCK,269591
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,1G,58994
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2AG,64890
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2AR,71843
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2BG,73226
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3AG,38333
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3BG,41883
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3BR,65223
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GM,37896
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GMK,53895
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GMR,47288
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,SCG,80462
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,SCR,116159
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,STG,94563
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,STK,116868
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,STR,123121
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,1G,8704
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,1R,11264
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2AG,5913
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2AR,6916
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2BG,6731
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3AG,4170
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3BG,3485
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3BK,11984
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GM,2838
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GMK,7725
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GMR,6804
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,SCG,25896
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,SCR,35225
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,STG,32837
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,STR,58023
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,1G,14853
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,1R,49153
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2AG,18804
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2AK,32215
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2AR,23820
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2BG,26474
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3AG,10583
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3BG,16451
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3BR,19577
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GM,9150
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GMK,25985
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GMR,17158
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,SCG,50740
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,SCK,78200
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,SCR,53189
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,STG,75397
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,1G,74739
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2AG,66121
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2AK,71066
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2AR,70417
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2BG,45147
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2BR,67492
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3AG,42205
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3AR,76313
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3BG,54285
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GM,40082
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GMK,53636
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GMR,67038
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,SCG,151846
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,SCK,169918
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,SCR,188344
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,STG,173421
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,1G,27614
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2AG,38952
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2AR,42973
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2BG,46818
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,3AG,23435
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,3AK,81676
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,3AR,38686
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,3BG,34678
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GM,21721
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GMK,47628
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GMR,32894
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,SCG,87250
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,SCR,124646
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,STG,114054
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,STR,171095
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,1G,145137
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2AG,146589
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2AK,147346
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2AR,174271
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2BG,151646
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3AG,114060
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3BG,129329
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3BR,136888
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GM,108419
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GMK,126794
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GMR,131997
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCG,162641
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCK,199885
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCR,183308
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,STG,153653
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,STR,160699
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,1G,15294
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,1K,20322
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2AG,15175
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2AR,17354
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2BG,16306
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3AG,12403
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3BG,13282
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3BR,13871
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GM,11929
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GMK,12334
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GMR,13226
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,SCG,36141
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,SCR,37377
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,STG,39630
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,STR,41358
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,1G,29292
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AG,28164
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AK,32934
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AR,32628
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2BG,43116
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2BR,52075
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3AG,25563
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3AR,25837
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3BG,25448
