college_code,college_name,location,branch_code,branch_name,category,cutoff
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,GMR,3709
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,SCG,10949
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,SCR,16756
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,STG,8657
E001,University of Visvesvaraya College of Engineering,Bangalore,CS,Computer Science,STR,11150
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,1G,13813
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,1R,14977
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2AG,11587
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2AK,13617
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2AR,15154
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2BG,14601
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,2BR,27839
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3AG,10476
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3AR,12610
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3BG,9270
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3BK,13400
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,3BR,11128
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,GM,8135
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,GMK,12431
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,GMR,10749
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,SCG,29003
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,SCK,34685
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,SCR,40599
E001,University of Visvesvaraya College of Engineering,Bangalore,EC,Electronics and Communication Engineering,STG,17016
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,1G,28948
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,2AG,27073
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,2AK,30900
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,2AR,30110
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,2BG,23946
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,3AG,21311
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,3BG,23877
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,3BR,25274
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,GM,19451
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,GMK,29444
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,GMR,22057
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,SCG,49336
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,SCK,50666
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,SCR,56885
E001,University of Visvesvaraya College of Engineering,Bangalore,EE,Electrical Engineering,STG,30826
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,1G,6287
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,1K,8114
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,2AG,4969
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,2AR,5272
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,2BG,7235
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,3AG,4385
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,3BG,4041
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GM,3504
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GMK,4637
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,GMR,5155
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,SCG,18238
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,SCR,20459
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,STG,10964
E001,University of Visvesvaraya College of Engineering,Bangalore,IE,Information Science,STR,12377
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,1G,83576
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,1R,96819
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AG,89922
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AK,119362
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2AR,120681
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2BG,79190
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,2BR,161666
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3AG,70468
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3AR,90160
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BG,77350
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BK,80893
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,3BR,90600
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GM,58893
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GMK,63291
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,GMR,71403
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCG,120752
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCK,127035
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,SCR,141029
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,STG,95704
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,STK,107391
E001,University of Visvesvaraya College of Engineering,Bangalore,ME,Mechanical Engineering,STR,110551
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,1G,100625
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2AG,108960
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2AK,110125
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2AR,129430
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,2BG,118717
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3AG,111732
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3AR,116992
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3BG,110533
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,3BK,110577
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GM,93708
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GMK,105383
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,GMR,104605
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,SCG,101051
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,SCR,117865
E002,S K S J T Institute of Engineering.,Bangalore,CE,Civil Engineering,STG,109389
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,1G,17335
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2AG,17651
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2AK,20919
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2AR,18549
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,2BG,16780
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3AG,15427
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3BG,16067
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,3BR,16517
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GM,13751
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GMK,14786
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,GMR,15963
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,SCG,31075
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,SCR,46094
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,STG,19624
E002,S K S J T Institute of Engineering.,Bangalore,CS,Computer Science,STK,21933
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,1G,34759
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,1R,39736
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2AG,30689
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2AR,34960
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,2BG,38320
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,3AG,27774
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,3BG,31446
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,3BR,33269
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GM,26627
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GMK,32292
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,GMR,30482
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,SCG,51971
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,SCK,79970
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,SCR,52049
E002,S K S J T Institute of Engineering.,Bangalore,EC,Electronics and Communication Engineering,STG,36261
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,1G,135650
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,2AG,147821
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,3BG,124972
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GM,114219
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GMK,114642
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,GMR,131178
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,SCG,153108
E002,S K S J T Institute of Engineering.,Bangalore,ST,Silk Technology,STG,153232
E002,S K S J T Institute of Engineering.,Bangalore,TX,Textile Engineering,GM,172162
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,1G,65883
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2AG,70970
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2AR,72909
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,2BG,60489
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3AG,54963
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3AR,69137
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3BG,57430
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,3BR,74864
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GM,53923
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GMK,57634
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,GMR,69089
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,SCG,78650
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,SCK,117117
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,SCR,119400
E003,B M S College of Engineering Basavanagudi,Bangalore,CE,Civil Engineering,STG,77846
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,1G,3409
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,1R,6045
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2AG,5394
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2AK,13893
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2AR,9908
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,2BG,11153
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3AG,3347
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,3BG,2181
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GM,2084
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GMK,11266
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,GMR,5553
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,SCG,18076
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,SCR,27949
E003,B M S College of Engineering Basavanagudi,Bangalore,EC,Electronics and Communication Engineering,STG,20379
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,1G,26661
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,1K,48296
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2AG,22286
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2AR,36485
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2BG,35905
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,2BR,74842
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3AG,13830
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3BG,16093
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,3BK,25181
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GM,12295
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GMK,22617
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,GMR,21083
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,SCG,35227
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,SCR,38951
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,STG,24436
E003,B M S College of Engineering Basavanagudi,Bangalore,EE,Electrical Engineering,STR,42229
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,1G,84575
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2AG,78389
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2AK,144123
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2AR,101440
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,2BG,66090
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3AG,63502
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3BG,74711
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,3BR,103283
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GM,48917
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GMK,59192
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,GMR,81931
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,SCG,136531
E003,B M S College of Engineering Basavanagudi,Bangalore,IM,Industrial Engineering and Management,STG,112876
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,1G,34574
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2AG,60707
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2AR,74930
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2BG,52418
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,2BR,114359
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,3AG,42448
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,3BG,42989
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GM,33842
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GMK,59757
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,GMR,70297
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,SCG,93746
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,SCK,105993
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,SCR,155703
E003,B M S College of Engineering Basavanagudi,Bangalore,ME,Mechanical Engineering,STG,83659
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,1G,117350
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2AG,132280
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2AR,132948
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2BG,115909
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,2BK,144892
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3AG,110339
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3BG,122045
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,3BR,129020
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GM,102724
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GMK,104546
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,GMR,128816
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCG,128007
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCK,158313
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,SCR,155660
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CE,Civil Engineering,STG,131321
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,1G,10479
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2AG,11978
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2AK,14085
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2AR,12181
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2BG,15349
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,2BR,23254
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3AG,9231
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,3BG,8601
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GM,8126
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GMK,12349
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,GMR,10323
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,SCG,20580
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,SCR,23388
E004,Dr. Ambedkar Institute Of Technology,Bangalore,CS,Computer Science,STG,11438
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,1G,26124
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,1K,28633
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,1R,35892
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AG,24325
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AK,28165
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2AR,26907
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2BG,22908
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,2BR,43857
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3AG,21659
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3AR,24014
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3BG,21246
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,3BR,23482
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,GM,20083
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,GMK,21004
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,GMR,23405
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,SCG,45856
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,SCK,49673
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,SCR,67346
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EC,Electronics and Communication Engineering,STG,29891
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,1G,41613
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,2AG,45690
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,2AR,54344
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,2BG,55347
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,3AG,44977
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,3AR,46480
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,3BG,43169
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,3BR,43681
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,GM,40001
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,GMK,40759
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,GMR,41713
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,SCG,78576
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,SCK,91749
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,SCR,80671
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EE,Electrical Engineering,STG,44192
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EI,Electronics and Instrumentation Engineering,1G,97557
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EI,Electronics and Instrumentation Engineering,2AG,70560
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EI,Electronics and Instrumentation Engineering,2AR,121262
E004,Dr. Ambedkar Institute Of Technology,Bangalore,EI,Electronics and Instrumentation Engineering,2BG,80097
